,Year,Date,Team1,Team2,Result,GameResult
25028,2013,2013-07-11,LG,NC,W 4:2,1
25029,2013,2013-07-11,NC,LG,L 2:4,1
25030,2013,2013-07-11,SK,삼성,W 5:1,1
25031,2013,2013-07-11,두산,한화,L 0:6,1
25032,2013,2013-07-11,삼성,SK,L 1:5,1
25033,2013,2013-07-11,한화,두산,W 6:0,1
25034,2013,2013-07-12,NC,롯데,W 2:1,1
25035,2013,2013-07-12,롯데,NC,L 1:2,1
25036,2013,2013-07-12,삼성,한화,W 7:2,1
25037,2013,2013-07-12,한화,삼성,L 2:7,1
25038,2013,2013-07-13,KIA,두산,L 2:9,1
25039,2013,2013-07-13,LG,SK,W 10:1,1
25040,2013,2013-07-13,NC,롯데,W 8:7,1
25041,2013,2013-07-13,SK,LG,L 1:10,1
25042,2013,2013-07-13,두산,KIA,W 9:2,1
25043,2013,2013-07-13,롯데,NC,L 7:8,1
25044,2013,2013-07-13,삼성,한화,W 6:2,1
25045,2013,2013-07-13,한화,삼성,L 2:6,1
25046,2013,2013-07-14,NC,롯데,W 10:1,1
25047,2013,2013-07-14,롯데,NC,L 1:10,1
25048,2013,2013-07-16,KIA,한화,L 3:8,1
25049,2013,2013-07-16,LG,롯데,W 5:3,1
25050,2013,2013-07-16,NC,두산,L 1:5,1
25051,2013,2013-07-16,SK,넥센,W 6:5,1
25052,2013,2013-07-16,넥센,SK,L 5:6,1
25053,2013,2013-07-16,두산,NC,W 5:1,1
25054,2013,2013-07-16,롯데,LG,L 3:5,1
25055,2013,2013-07-16,한화,KIA,W 8:3,1
25056,2013,2013-07-17,KIA,한화,W 6:2,1
25057,2013,2013-07-17,LG,롯데,W 5:3,1
25058,2013,2013-07-17,NC,두산,L 0:4,1
25059,2013,2013-07-17,SK,넥센,W 10:9,1
25060,2013,2013-07-17,넥센,SK,L 9:10,1
25061,2013,2013-07-17,두산,NC,W 4:0,1
25062,2013,2013-07-17,롯데,LG,L 3:5,1
25063,2013,2013-07-17,한화,KIA,L 2:6,1
25064,2013,2013-07-23,KIA,LG,L 3:13,1
25065,2013,2013-07-23,LG,KIA,W 13:3,1
25066,2013,2013-07-23,NC,삼성,L 0:2,1
25067,2013,2013-07-23,넥센,두산,W 8:5,1
25068,2013,2013-07-23,두산,넥센,L 5:8,1
25069,2013,2013-07-23,롯데,한화,W 5:4,1
25070,2013,2013-07-23,삼성,NC,W 2:0,1
25071,2013,2013-07-23,한화,롯데,L 4:5,1
25072,2013,2013-07-24,KIA,LG,W 7:4,1
25073,2013,2013-07-24,LG,KIA,L 4:7,1
25074,2013,2013-07-24,NC,삼성,L 3:4,1
25075,2013,2013-07-24,넥센,두산,W 8:6,1
25076,2013,2013-07-24,두산,넥센,L 6:8,1
25077,2013,2013-07-24,롯데,한화,W 6:5,1
25078,2013,2013-07-24,삼성,NC,W 4:3,1
25079,2013,2013-07-24,한화,롯데,L 5:6,1
25080,2013,2013-07-25,KIA,LG,L 0:1,1
25081,2013,2013-07-25,LG,KIA,W 1:0,1
25082,2013,2013-07-25,NC,삼성,L 1:6,1
25083,2013,2013-07-25,넥센,두산,L 5:11,1
25084,2013,2013-07-25,두산,넥센,W 11:5,1
25085,2013,2013-07-25,롯데,한화,W 5:1,1
25086,2013,2013-07-25,삼성,NC,W 6:1,1
25087,2013,2013-07-25,한화,롯데,L 1:5,1
25088,2013,2013-07-26,KIA,NC,L 4:5,1
25089,2013,2013-07-26,LG,두산,L 12:15,1
25090,2013,2013-07-26,NC,KIA,W 5:4,1
25091,2013,2013-07-26,SK,롯데,W 11:1,1
25092,2013,2013-07-26,넥센,삼성,L 7:13,1
25093,2013,2013-07-26,두산,LG,W 15:12,1
25094,2013,2013-07-26,롯데,SK,L 1:11,1
25095,2013,2013-07-26,삼성,넥센,W 13:7,1
25096,2013,2013-07-27,KIA,NC,L 4:8,1
25097,2013,2013-07-27,LG,두산,W 9:5,1
25098,2013,2013-07-27,NC,KIA,W 8:4,1
25099,2013,2013-07-27,SK,롯데,L 4:7,1
25100,2013,2013-07-27,넥센,삼성,L 5:6,1
25101,2013,2013-07-27,두산,LG,L 5:9,1
25102,2013,2013-07-27,롯데,SK,W 7:4,1
25103,2013,2013-07-27,삼성,넥센,W 6:5,1
25104,2013,2013-07-28,KIA,NC,W 8:4,1
25105,2013,2013-07-28,LG,두산,L 4:7,1
25106,2013,2013-07-28,NC,KIA,L 4:8,1
25107,2013,2013-07-28,SK,롯데,W 4:3,1
25108,2013,2013-07-28,넥센,삼성,W 5:2,1
25109,2013,2013-07-28,두산,LG,W 7:4,1
25110,2013,2013-07-28,롯데,SK,L 3:4,1
25111,2013,2013-07-28,삼성,넥센,L 2:5,1
25112,2013,2013-07-30,KIA,삼성,L 5:8,1
25113,2013,2013-07-30,NC,SK,W 4:2,1
25114,2013,2013-07-30,SK,NC,L 2:4,1
25115,2013,2013-07-30,넥센,한화,L 3:10,1
25116,2013,2013-07-30,두산,롯데,L 2:6,1
25117,2013,2013-07-30,롯데,두산,W 6:2,1
25118,2013,2013-07-30,삼성,KIA,W 8:5,1
25119,2013,2013-07-30,한화,넥센,W 10:3,1
25120,2013,2013-07-31,KIA,삼성,L 4:16,1
25121,2013,2013-07-31,NC,SK,W 3:0,1
25122,2013,2013-07-31,SK,NC,L 0:3,1
25123,2013,2013-07-31,넥센,한화,W 5:2,1
25124,2013,2013-07-31,두산,롯데,W 9:1,1
25125,2013,2013-07-31,롯데,두산,L 1:9,1
25126,2013,2013-07-31,삼성,KIA,W 16:4,1
25127,2013,2013-07-31,한화,넥센,L 2:5,1
25128,2013,2013-08-01,KIA,삼성,L 2:12,1
25129,2013,2013-08-01,NC,SK,W 5:4,1
25130,2013,2013-08-01,SK,NC,L 4:5,1
25131,2013,2013-08-01,넥센,한화,W 5:2,1
25132,2013,2013-08-01,두산,롯데,W 8:3,1
25133,2013,2013-08-01,롯데,두산,L 3:8,1
25134,2013,2013-08-01,삼성,KIA,W 12:2,1
25135,2013,2013-08-01,한화,넥센,L 2:5,1
25136,2013,2013-08-02,KIA,넥센,L 4:6,1
25137,2013,2013-08-02,LG,삼성,W 4:2,1
25138,2013,2013-08-02,NC,한화,W 4:0,1
25139,2013,2013-08-02,SK,두산,L 4:6,1
25140,2013,2013-08-02,넥센,KIA,W 6:4,1
25141,2013,2013-08-02,두산,SK,W 6:4,1
25142,2013,2013-08-02,삼성,LG,L 2:4,1
25143,2013,2013-08-02,한화,NC,L 0:4,1
25144,2013,2013-08-03,LG,삼성,L 0:3,1
25145,2013,2013-08-03,NC,한화,L 2:4,1
25146,2013,2013-08-03,SK,두산,W 7:5,1
25147,2013,2013-08-03,두산,SK,L 5:7,1
25148,2013,2013-08-03,삼성,LG,W 3:0,1
25149,2013,2013-08-03,한화,NC,W 4:2,1
25150,2013,2013-08-04,KIA,넥센,W 6:0,1
25151,2013,2013-08-04,LG,삼성,W 9:6,1
25152,2013,2013-08-04,SK,두산,L 2:5,1
25153,2013,2013-08-04,넥센,KIA,L 0:6,1
25154,2013,2013-08-04,두산,SK,W 5:2,1
25155,2013,2013-08-04,삼성,LG,L 6:9,1
25156,2013,2013-08-06,KIA,롯데,L 3:5,1
25157,2013,2013-08-06,LG,NC,W 5:1,1
25158,2013,2013-08-06,NC,LG,L 1:5,1
25159,2013,2013-08-06,넥센,두산,L 4:5,1
25160,2013,2013-08-06,두산,넥센,W 5:4,1
25161,2013,2013-08-06,롯데,KIA,W 5:3,1
25162,2013,2013-08-07,KIA,롯데,L 1:7,1
25163,2013,2013-08-07,LG,NC,W 14:5,1
25164,2013,2013-08-07,NC,LG,L 5:14,1
25165,2013,2013-08-07,SK,한화,W 7:1,1
25166,2013,2013-08-07,넥센,두산,L 7:11,1
25167,2013,2013-08-07,두산,넥센,W 11:7,1
25168,2013,2013-08-07,롯데,KIA,W 7:1,1
25169,2013,2013-08-07,한화,SK,L 1:7,1
25170,2013,2013-08-08,KIA,NC,L 4:5,1
25171,2013,2013-08-08,LG,롯데,L 4:5,1
25172,2013,2013-08-08,NC,KIA,W 5:4,1
25173,2013,2013-08-08,SK,넥센,W 4:1,1
25174,2013,2013-08-08,넥센,SK,L 1:4,1
25175,2013,2013-08-08,롯데,LG,W 5:4,1
25176,2013,2013-08-08,삼성,한화,W 10:3,1
25177,2013,2013-08-08,한화,삼성,L 3:10,1
25178,2013,2013-08-09,KIA,NC,W 5:2,1
25179,2013,2013-08-09,LG,롯데,W 7:2,1
25180,2013,2013-08-09,NC,KIA,L 2:5,1
25181,2013,2013-08-09,SK,넥센,D 4:4,1
25182,2013,2013-08-09,넥센,SK,D 4:4,1
25183,2013,2013-08-09,롯데,LG,L 2:7,1
25184,2013,2013-08-09,삼성,한화,L 2:14,1
25185,2013,2013-08-09,한화,삼성,W 14:2,1
25186,2013,2013-08-10,KIA,삼성,L 4:10,1
25187,2013,2013-08-10,LG,두산,W 3:2,1
25188,2013,2013-08-10,SK,롯데,W 6:0,1
25189,2013,2013-08-10,넥센,한화,W 11:5,1
25190,2013,2013-08-10,두산,LG,L 2:3,1
25191,2013,2013-08-10,롯데,SK,L 0:6,1
25192,2013,2013-08-10,삼성,KIA,W 10:4,1
25193,2013,2013-08-10,한화,넥센,L 5:11,1
25194,2013,2013-08-11,KIA,삼성,W 6:5,1
25195,2013,2013-08-11,LG,두산,W 3:1,1
25196,2013,2013-08-11,SK,롯데,W 4:3,1
25197,2013,2013-08-11,넥센,한화,L 3:6,1
25198,2013,2013-08-11,두산,LG,L 1:3,1
25199,2013,2013-08-11,롯데,SK,L 3:4,1
25200,2013,2013-08-11,삼성,KIA,L 5:6,1
25201,2013,2013-08-11,한화,넥센,W 6:3,1
25202,2013,2013-08-13,KIA,SK,L 2:9,1
25203,2013,2013-08-13,LG,삼성,W 16:9,1
25204,2013,2013-08-13,NC,한화,W 3:1,1
25205,2013,2013-08-13,SK,KIA,W 9:2,1
25206,2013,2013-08-13,두산,롯데,W 3:2,1
25207,2013,2013-08-13,롯데,두산,L 2:3,1
25208,2013,2013-08-13,삼성,LG,L 9:16,1
25209,2013,2013-08-13,한화,NC,L 1:3,1
25210,2013,2013-08-14,KIA,SK,L 1:8,1
25211,2013,2013-08-14,LG,삼성,L 2:9,1
25212,2013,2013-08-14,NC,한화,W 5:1,1
25213,2013,2013-08-14,SK,KIA,W 8:1,1
25214,2013,2013-08-14,두산,롯데,W 7:6,1
25215,2013,2013-08-14,롯데,두산,L 6:7,1
25216,2013,2013-08-14,삼성,LG,W 9:2,1
25217,2013,2013-08-14,한화,NC,L 1:5,1
25218,2013,2013-08-15,KIA,두산,L 0:4,1
25219,2013,2013-08-15,LG,한화,W 6:4,1
25220,2013,2013-08-15,NC,삼성,W 4:2,1
25221,2013,2013-08-15,넥센,롯데,W 6:1,1
25222,2013,2013-08-15,두산,KIA,W 4:0,1
25223,2013,2013-08-15,롯데,넥센,L 1:6,1
25224,2013,2013-08-15,삼성,NC,L 2:4,1
25225,2013,2013-08-15,한화,LG,L 4:6,1
25226,2013,2013-08-16,KIA,두산,L 7:9,1
25227,2013,2013-08-16,LG,한화,L 1:2,1
25228,2013,2013-08-16,NC,삼성,W 3:1,1
25229,2013,2013-08-16,넥센,롯데,L 3:9,1
25230,2013,2013-08-16,두산,KIA,W 9:7,1
25231,2013,2013-08-16,롯데,넥센,W 9:3,1
25232,2013,2013-08-16,삼성,NC,L 1:3,1
25233,2013,2013-08-16,한화,LG,W 2:1,1
25234,2013,2013-08-17,KIA,LG,L 3:4,1
25235,2013,2013-08-17,LG,KIA,W 4:3,1
25236,2013,2013-08-17,NC,롯데,L 3:5,1
25237,2013,2013-08-17,SK,두산,L 1:4,1
25238,2013,2013-08-17,넥센,삼성,L 1:2,1
25239,2013,2013-08-17,두산,SK,W 4:1,1
25240,2013,2013-08-17,롯데,NC,W 5:3,1
25241,2013,2013-08-17,삼성,넥센,W 2:1,1
25242,2013,2013-08-18,KIA,LG,W 7:4,1
25243,2013,2013-08-18,LG,KIA,L 4:7,1
25244,2013,2013-08-18,NC,롯데,D 6:6,1
25245,2013,2013-08-18,SK,두산,W 9:0,1
25246,2013,2013-08-18,넥센,삼성,W 5:4,1
25247,2013,2013-08-18,두산,SK,L 0:9,1
25248,2013,2013-08-18,롯데,NC,D 6:6,1
25249,2013,2013-08-18,삼성,넥센,L 4:5,1
25250,2013,2013-08-20,LG,넥센,W 5:3,1
25251,2013,2013-08-20,NC,두산,W 8:6,1
25252,2013,2013-08-20,SK,삼성,W 8:4,1
25253,2013,2013-08-20,넥센,LG,L 3:5,1
25254,2013,2013-08-20,두산,NC,L 6:8,1
25255,2013,2013-08-20,롯데,한화,W 4:0,1
25256,2013,2013-08-20,삼성,SK,L 4:8,1
25257,2013,2013-08-20,한화,롯데,L 0:4,1
25258,2013,2013-08-21,LG,넥센,L 4:6,1
25259,2013,2013-08-21,NC,두산,W 7:5,1
25260,2013,2013-08-21,SK,삼성,L 7:9,1
25261,2013,2013-08-21,넥센,LG,W 6:4,1
25262,2013,2013-08-21,두산,NC,L 5:7,1
25263,2013,2013-08-21,롯데,한화,W 6:4,1
25264,2013,2013-08-21,삼성,SK,W 9:7,1
25265,2013,2013-08-21,한화,롯데,L 4:6,1
25266,2013,2013-08-22,KIA,한화,L 3:4,1
25267,2013,2013-08-22,LG,SK,L 1:6,1
25268,2013,2013-08-22,NC,넥센,L 1:6,1
25269,2013,2013-08-22,SK,LG,W 6:1,1
25270,2013,2013-08-22,넥센,NC,W 6:1,1
25271,2013,2013-08-22,두산,삼성,L 2:4,1
25272,2013,2013-08-22,삼성,두산,W 4:2,1
25273,2013,2013-08-22,한화,KIA,W 4:3,1
25274,2013,2013-08-23,LG,SK,W 11:5,1
25275,2013,2013-08-23,NC,넥센,W 6:5,1
25276,2013,2013-08-23,SK,LG,L 5:11,1
25277,2013,2013-08-23,넥센,NC,L 5:6,1
25278,2013,2013-08-23,두산,삼성,W 13:4,1
25279,2013,2013-08-23,삼성,두산,L 4:13,1
25280,2013,2013-08-24,KIA,넥센,L 2:4,1
25281,2013,2013-08-24,넥센,KIA,W 4:2,1
25282,2013,2013-08-24,두산,한화,L 2:6,1
25283,2013,2013-08-24,한화,두산,W 6:2,1
25284,2013,2013-08-25,KIA,넥센,W 9:6,1
25285,2013,2013-08-25,NC,SK,L 0:2,1
25286,2013,2013-08-25,SK,NC,W 2:0,1
25287,2013,2013-08-25,넥센,KIA,L 6:9,1
25288,2013,2013-08-25,두산,한화,L 2:3,1
25289,2013,2013-08-25,롯데,삼성,L 2:5,1
25290,2013,2013-08-25,삼성,롯데,W 5:2,1
25291,2013,2013-08-25,한화,두산,W 3:2,1
25292,2013,2013-08-27,KIA,롯데,L 2:7,1
25293,2013,2013-08-27,LG,넥센,L 0:1,1
25294,2013,2013-08-27,NC,삼성,L 1:2,1
25295,2013,2013-08-27,SK,한화,W 3:0,1
25296,2013,2013-08-27,넥센,LG,W 1:0,1
25297,2013,2013-08-27,롯데,KIA,W 7:2,1
25298,2013,2013-08-27,삼성,NC,W 2:1,1
25299,2013,2013-08-27,한화,SK,L 0:3,1
25300,2013,2013-08-28,KIA,롯데,W 5:4,1
25301,2013,2013-08-28,LG,넥센,L 3:4,1
25302,2013,2013-08-28,NC,삼성,W 9:1,1
25303,2013,2013-08-28,SK,한화,W 4:3,1
25304,2013,2013-08-28,넥센,LG,W 4:3,1
25305,2013,2013-08-28,롯데,KIA,L 4:5,1
25306,2013,2013-08-28,삼성,NC,L 1:9,1
25307,2013,2013-08-28,한화,SK,L 3:4,1
25308,2013,2013-08-29,NC,두산,L 0:6,1
25309,2013,2013-08-29,SK,삼성,W 5:2,1
25310,2013,2013-08-29,두산,NC,W 6:0,1
25311,2013,2013-08-29,롯데,한화,W 1:0,1
25312,2013,2013-08-29,삼성,SK,L 2:5,1
25313,2013,2013-08-29,한화,롯데,L 0:1,1
25314,2013,2013-08-30,KIA,넥센,L 1:4,1
25315,2013,2013-08-30,NC,두산,L 4:5,1
25316,2013,2013-08-30,SK,삼성,L 1:5,1
25317,2013,2013-08-30,넥센,KIA,W 4:1,1
25318,2013,2013-08-30,두산,NC,W 5:4,1
25319,2013,2013-08-30,롯데,한화,W 6:4,1
25320,2013,2013-08-30,삼성,SK,W 5:1,1
25321,2013,2013-08-30,한화,롯데,L 4:6,1
25322,2013,2013-08-31,KIA,NC,L 3:7,1
25323,2013,2013-08-31,LG,롯데,W 8:2,1
25324,2013,2013-08-31,NC,KIA,W 7:3,1
25325,2013,2013-08-31,넥센,한화,L 2:3,1
25326,2013,2013-08-31,롯데,LG,L 2:8,1
25327,2013,2013-08-31,한화,넥센,W 3:2,1
25328,2013,2013-09-01,KIA,NC,L 3:12,1
25329,2013,2013-09-01,LG,롯데,W 3:2,1
25330,2013,2013-09-01,NC,KIA,W 12:3,1
25331,2013,2013-09-01,넥센,한화,W 7:3,1
25332,2013,2013-09-01,두산,삼성,W 4:0,1
25333,2013,2013-09-01,롯데,LG,L 2:3,1
25334,2013,2013-09-01,삼성,두산,L 0:4,1
25335,2013,2013-09-01,한화,넥센,L 3:7,1
25336,2013,2013-09-03,KIA,삼성,W 5:2,1
25337,2013,2013-09-03,LG,SK,L 3:4,1
25338,2013,2013-09-03,SK,LG,W 4:3,1
25339,2013,2013-09-03,넥센,롯데,L 4:5,1
25340,2013,2013-09-03,두산,한화,W 12:2,1
25341,2013,2013-09-03,롯데,넥센,W 5:4,1
25342,2013,2013-09-03,삼성,KIA,L 2:5,1
25343,2013,2013-09-03,한화,두산,L 2:12,1
25344,2013,2013-09-04,KIA,삼성,W 7:5,1
25345,2013,2013-09-04,LG,SK,W 2:1,1
25346,2013,2013-09-04,SK,LG,L 1:2,1
25347,2013,2013-09-04,넥센,롯데,W 5:2,1
25348,2013,2013-09-04,두산,한화,W 7:5,1
25349,2013,2013-09-04,롯데,넥센,L 2:5,1
25350,2013,2013-09-04,삼성,KIA,L 5:7,1
25351,2013,2013-09-04,한화,두산,L 5:7,1
25352,2013,2013-09-05,KIA,두산,L 2:6,1
25353,2013,2013-09-05,LG,한화,L 1:2,1
25354,2013,2013-09-05,NC,넥센,L 1:2,1
25355,2013,2013-09-05,SK,롯데,W 6:3,1
25356,2013,2013-09-05,넥센,NC,W 2:1,1
25357,2013,2013-09-05,두산,KIA,W 6:2,1
25358,2013,2013-09-05,롯데,SK,L 3:6,1
25359,2013,2013-09-05,한화,LG,W 2:1,1
25360,2013,2013-09-06,KIA,두산,L 5:6,1
25361,2013,2013-09-06,LG,한화,W 6:3,1
25362,2013,2013-09-06,두산,KIA,W 6:5,1
25363,2013,2013-09-06,한화,LG,L 3:6,1
25364,2013,2013-09-07,KIA,한화,L 5:11,1
25365,2013,2013-09-07,LG,삼성,L 2:7,1
25366,2013,2013-09-07,NC,SK,L 3:4,1
25367,2013,2013-09-07,SK,NC,W 4:3,1
25368,2013,2013-09-07,넥센,두산,W 10:1,1
25369,2013,2013-09-07,두산,넥센,L 1:10,1
25370,2013,2013-09-07,삼성,LG,W 7:2,1
25371,2013,2013-09-07,한화,KIA,W 11:5,1
25372,2013,2013-09-08,KIA,한화,L 7:8,1
25373,2013,2013-09-08,LG,삼성,W 5:4,1
25374,2013,2013-09-08,NC,SK,L 6:10,1
25375,2013,2013-09-08,SK,NC,W 10:6,1
25376,2013,2013-09-08,넥센,두산,W 6:5,1
25377,2013,2013-09-08,두산,넥센,L 5:6,1
25378,2013,2013-09-08,삼성,LG,L 4:5,1
25379,2013,2013-09-08,한화,KIA,W 8:7,1
25380,2013,2013-09-10,KIA,SK,L 3:5,1
25381,2013,2013-09-10,NC,롯데,W 3:2,1
25382,2013,2013-09-10,SK,KIA,W 5:3,1
25383,2013,2013-09-10,롯데,NC,L 2:3,1
25384,2013,2013-09-11,KIA,SK,W 2:1,1
25385,2013,2013-09-11,NC,롯데,L 0:2,1
25386,2013,2013-09-11,SK,KIA,L 1:2,1
25387,2013,2013-09-11,넥센,삼성,L 1:7,1
25388,2013,2013-09-11,롯데,NC,W 2:0,1
25389,2013,2013-09-11,삼성,넥센,W 7:1,1
25390,2013,2013-09-12,KIA,LG,L 3:11,1
25391,2013,2013-09-12,LG,KIA,W 11:3,1
25392,2013,2013-09-12,NC,한화,L 5:8,1
25393,2013,2013-09-12,SK,두산,L 7:9,1
25394,2013,2013-09-12,두산,SK,W 9:7,1
25395,2013,2013-09-12,롯데,삼성,W 1:0,1
25396,2013,2013-09-12,삼성,롯데,L 0:1,1
25397,2013,2013-09-12,한화,NC,W 8:5,1
25398,2013,2013-09-13,KIA,LG,L 2:7,1
25399,2013,2013-09-13,LG,KIA,W 7:2,1
25400,2013,2013-09-13,NC,한화,W 9:1,1
25401,2013,2013-09-13,SK,두산,W 6:1,1
25402,2013,2013-09-13,두산,SK,L 1:6,1
25403,2013,2013-09-13,롯데,삼성,L 5:10,1
25404,2013,2013-09-13,삼성,롯데,W 10:5,1
25405,2013,2013-09-13,한화,NC,L 1:9,1
25406,2013,2013-09-14,LG,NC,W 1:0,1
25407,2013,2013-09-14,NC,LG,L 0:1,1
25408,2013,2013-09-14,SK,넥센,L 3:7,1
25409,2013,2013-09-14,넥센,SK,W 7:3,1
25410,2013,2013-09-14,두산,롯데,W 11:4,1
25411,2013,2013-09-14,롯데,두산,L 4:11,1
25412,2013,2013-09-14,삼성,한화,L 3:4,1
25413,2013,2013-09-14,한화,삼성,W 4:3,1
25414,2013,2013-09-15,LG,NC,L 0:2,1
25415,2013,2013-09-15,NC,LG,W 2:0,1
25416,2013,2013-09-15,SK,넥센,L 6:7,1
25417,2013,2013-09-15,넥센,SK,W 7:6,1
25418,2013,2013-09-15,두산,롯데,D 6:6,1
25419,2013,2013-09-15,롯데,두산,D 6:6,1
25420,2013,2013-09-15,삼성,한화,W 9:2,1
25421,2013,2013-09-15,한화,삼성,L 2:9,1
25422,2013,2013-09-16,KIA,한화,L 6:9,1
25423,2013,2013-09-16,NC,넥센,L 1:3,1
25424,2013,2013-09-16,넥센,NC,W 3:1,1
25425,2013,2013-09-16,한화,KIA,W 9:6,1
25426,2013,2013-09-17,KIA,한화,W 5:2,1
25427,2013,2013-09-17,LG,SK,W 5:3,1
25428,2013,2013-09-17,SK,LG,L 3:5,1
25429,2013,2013-09-17,넥센,롯데,W 7:1,1
25430,2013,2013-09-17,두산,삼성,L 3:4,1
25431,2013,2013-09-17,롯데,넥센,L 1:7,1
25432,2013,2013-09-17,삼성,두산,W 4:3,1
25433,2013,2013-09-17,한화,KIA,L 2:5,1
25434,2013,2013-09-18,KIA,롯데,L 3:12,1
25435,2013,2013-09-18,LG,SK,W 8:4,1
25436,2013,2013-09-18,NC,삼성,L 5:8,1
25437,2013,2013-09-18,SK,LG,L 4:8,1
25438,2013,2013-09-18,두산,한화,W 3:1,1
25439,2013,2013-09-18,롯데,KIA,W 12:3,1
25440,2013,2013-09-18,삼성,NC,W 8:5,1
25441,2013,2013-09-18,한화,두산,L 1:3,1
25442,2013,2013-09-19,KIA,넥센,L 1:4,1
25443,2013,2013-09-19,LG,SK,L 2:8,1
25444,2013,2013-09-19,NC,롯데,L 3:4,1
25445,2013,2013-09-19,SK,LG,W 8:2,1
25446,2013,2013-09-19,넥센,KIA,W 4:1,1
25447,2013,2013-09-19,두산,삼성,L 1:7,1
25448,2013,2013-09-19,롯데,NC,W 4:3,1
25449,2013,2013-09-19,삼성,두산,W 7:1,1
25450,2013,2013-09-20,KIA,넥센,L 0:6,1
25451,2013,2013-09-20,LG,두산,L 0:6,1
25452,2013,2013-09-20,SK,한화,L 5:6,1
25453,2013,2013-09-20,넥센,KIA,W 6:0,1
25454,2013,2013-09-20,두산,LG,W 6:0,1
25455,2013,2013-09-20,한화,SK,W 6:5,1
25456,2013,2013-09-21,KIA,두산,L 6:8,1
25457,2013,2013-09-21,SK,한화,W 9:3,1
25458,2013,2013-09-21,넥센,삼성,L 6:8,1
25459,2013,2013-09-21,두산,KIA,W 8:6,1
25460,2013,2013-09-21,삼성,넥센,W 8:6,1
25461,2013,2013-09-21,한화,SK,L 3:9,1
25462,2013,2013-09-22,KIA,두산,L 3:11,1
25463,2013,2013-09-22,LG,NC,W 6:1,1
25464,2013,2013-09-22,NC,LG,L 1:6,1
25465,2013,2013-09-22,SK,한화,W 3:2,1
25466,2013,2013-09-22,넥센,롯데,W 4:3,1
25467,2013,2013-09-22,두산,KIA,W 11:3,1
25468,2013,2013-09-22,롯데,넥센,L 3:4,1
25469,2013,2013-09-22,한화,SK,L 2:3,1
25470,2013,2013-09-23,두산,롯데,L 3:10,1
25471,2013,2013-09-23,롯데,두산,W 10:3,1
25472,2013,2013-09-23,삼성,한화,W 4:1,1
25473,2013,2013-09-23,한화,삼성,L 1:4,1
25474,2013,2013-09-24,KIA,롯데,L 2:8,1
25475,2013,2013-09-24,SK,삼성,L 4:6,1
25476,2013,2013-09-24,롯데,KIA,W 8:2,1
25477,2013,2013-09-24,삼성,SK,W 6:4,1
25478,2013,2013-09-25,KIA,롯데,W 7:1,1
25479,2013,2013-09-25,LG,한화,L 1:8,1
25480,2013,2013-09-25,NC,넥센,W 1:0,1
25481,2013,2013-09-25,SK,삼성,L 3:7,1
25482,2013,2013-09-25,넥센,NC,L 0:1,1
25483,2013,2013-09-25,롯데,KIA,L 1:7,1
25484,2013,2013-09-25,삼성,SK,W 7:3,1
25485,2013,2013-09-25,한화,LG,W 8:1,1
25486,2013,2013-09-26,KIA,롯데,L 1:2,1
25487,2013,2013-09-26,NC,두산,L 1:8,1
25488,2013,2013-09-26,SK,삼성,W 8:5,1
25489,2013,2013-09-26,두산,NC,W 8:1,1
25490,2013,2013-09-26,롯데,KIA,W 2:1,1
25491,2013,2013-09-26,삼성,SK,L 5:8,1
25492,2013,2013-09-27,KIA,SK,D 1:1,1
25493,2013,2013-09-27,NC,한화,W 3:2,1
25494,2013,2013-09-27,SK,KIA,D 1:1,1
25495,2013,2013-09-27,롯데,삼성,W 4:3,1
25496,2013,2013-09-27,삼성,롯데,L 3:4,1
25497,2013,2013-09-27,한화,NC,L 2:3,1
25498,2013,2013-09-28,KIA,SK,W 14:6,1
25499,2013,2013-09-28,LG,넥센,L 0:4,1
25500,2013,2013-09-28,SK,KIA,L 6:14,1
25501,2013,2013-09-28,넥센,LG,W 4:0,1
25502,2013,2013-09-28,롯데,한화,W 6:0,1
25503,2013,2013-09-28,한화,롯데,L 0:6,1
25504,2013,2013-09-29,KIA,한화,L 10:14,1
25505,2013,2013-09-29,LG,삼성,W 7:5,1
25506,2013,2013-09-29,넥센,두산,W 11:6,1
25507,2013,2013-09-29,두산,넥센,L 6:11,1
25508,2013,2013-09-29,삼성,LG,L 5:7,1
25509,2013,2013-09-29,한화,KIA,W 14:10,1
25510,2013,2013-09-30,KIA,NC,W 3:0,1
25511,2013,2013-09-30,LG,두산,L 3:7,1
25512,2013,2013-09-30,NC,KIA,L 0:3,1
25513,2013,2013-09-30,SK,롯데,L 1:7,1
25514,2013,2013-09-30,두산,LG,W 7:3,1
25515,2013,2013-09-30,롯데,SK,W 7:1,1
25516,2013,2013-09-30,삼성,한화,W 9:2,1
25517,2013,2013-09-30,한화,삼성,L 2:9,1
25518,2013,2013-10-01,LG,롯데,L 3:4,1
25519,2013,2013-10-01,NC,넥센,W 6:2,1
25520,2013,2013-10-01,넥센,NC,L 2:6,1
25521,2013,2013-10-01,롯데,LG,W 4:3,1
25522,2013,2013-10-01,삼성,한화,W 8:2,1
25523,2013,2013-10-01,한화,삼성,L 2:8,1
25524,2013,2013-10-02,KIA,SK,L 0:9,1
25525,2013,2013-10-02,LG,한화,L 8:11,1
25526,2013,2013-10-02,NC,넥센,L 1:2,1
25527,2013,2013-10-02,SK,KIA,W 9:0,1
25528,2013,2013-10-02,넥센,NC,W 2:1,1
