,Season,Date,Time,Stadium,Team1,Team1_Pitcher,T,Result,Team2,Team2_Pitcher,T2,Win_Pit,Lose_Pit,Save,Audience
25158,정규,2009-05-05,,@대전,삼성,,,W 4:2,한화,,,,,,
25159,정규,2009-05-06,,@대전,삼성,,,W 8:5,한화,,,,,,
25160,정규,2009-05-07,,@대전,삼성,,,W 6:5,한화,,,,,,
25161,정규,2009-05-26,,@청주,삼성,,,W 3:2,한화,,,,,,
25162,정규,2009-05-27,,@청주,삼성,,,L 3:8,한화,,,,,,
25163,정규,2009-05-28,,@청주,삼성,,,W 11:1,한화,,,,,,
25164,정규,2009-06-23,,대구,삼성,,,W 3:2,한화,,,,,,
25165,정규,2009-06-24,,대구,삼성,,,W 9:7,한화,,,,,,
25166,정규,2009-06-25,,대구,삼성,,,W 10:5,한화,,,,,,
25167,정규,2009-08-04,,대구,삼성,,,W 6:5,한화,,,,,,
25168,정규,2009-08-05,,대구,삼성,,,W 13:2,한화,,,,,,
25169,정규,2009-08-06,,대구,삼성,,,W 7:6,한화,,,,,,
25170,정규,2009-08-18,,@대전,삼성,,,W 10:7,한화,,,,,,
25171,정규,2009-08-19,,@대전,삼성,,,L 5:13,한화,,,,,,
25172,정규,2009-09-15,,대구,삼성,,,L 7:13,한화,,,,,,
25173,정규,2009-09-16,,대구,삼성,,,W 6:1,한화,,,,,,
25174,정규,2009-09-25,,@대전,삼성,,,L 1:2,한화,,,,,,
25175,정규,2010-04-02,,@대전,삼성,,,W 8:1,한화,,,,,,
25176,정규,2010-04-03,,@대전,삼성,,,L 9:11,한화,,,,,,
25177,정규,2010-04-04,,@대전,삼성,,,W 2:1,한화,,,,,,
25178,정규,2010-04-20,,대구,삼성,,,W 16:3,한화,,,,,,
25179,정규,2010-04-21,,대구,삼성,,,W 8:3,한화,,,,,,
25180,정규,2010-04-22,,대구,삼성,,,L 1:6,한화,,,,,,
25181,정규,2010-04-30,,@대전,삼성,,,W 10:4,한화,,,,,,
25182,정규,2010-05-01,,@대전,삼성,,,W 8:5,한화,,,,,,
25183,정규,2010-05-02,,@대전,삼성,,,W 8:6,한화,,,,,,
25184,정규,2010-06-18,,대구,삼성,,,L 2:7,한화,,,,,,
25185,정규,2010-06-19,,대구,삼성,,,L 2:3,한화,,,,,,
25186,정규,2010-06-20,,대구,삼성,,,W 6:3,한화,,,,,,
25187,정규,2010-07-28,,@대전,삼성,,,W 3:2,한화,,,,,,
25188,정규,2010-07-29,,@대전,삼성,,,W 9:2,한화,,,,,,
25189,정규,2010-08-13,,대구,삼성,,,W 11:5,한화,,,,,,
25190,정규,2010-08-14,,대구,삼성,,,W 8:2,한화,,,,,,
25191,정규,2010-08-15,,대구,삼성,,,W 5:4,한화,,,,,,
25192,정규,2010-09-02,,@대전,삼성,,,W 8:2,한화,,,,,,
25193,정규,2010-09-03,,@대전,삼성,,,W 6:2,한화,,,,,,
25194,정규,2011-04-29,,대구,삼성,,,L 4:7,한화,,,,,,
25195,정규,2011-04-30,,대구,삼성,,,W 5:1,한화,,,,,,
25196,정규,2011-05-01,,대구,삼성,,,L 1:3,한화,,,,,,
25197,정규,2011-05-13,,@대전,삼성,,,L 1:5,한화,,,,,,
25198,정규,2011-05-14,,@대전,삼성,,,W 5:4,한화,,,,,,
25199,정규,2011-05-15,,@대전,삼성,,,L 2:5,한화,,,,,,
25200,정규,2011-05-31,,@대전,삼성,,,W 3:2,한화,,,,,,
25201,정규,2011-06-01,,@대전,삼성,,,L 5:6,한화,,,,,,
25202,정규,2011-06-02,,@대전,삼성,,,L 3:4,한화,,,,,,
25203,정규,2011-06-21,,대구,삼성,,,W 5:2,한화,,,,,,
25204,정규,2011-06-22,,대구,삼성,,,W 19:5,한화,,,,,,
25205,정규,2011-06-23,,대구,삼성,,,W 8:2,한화,,,,,,
25206,정규,2011-08-10,,대구,삼성,,,W 4:2,한화,,,,,,
25207,정규,2011-08-11,,대구,삼성,,,L 2:4,한화,,,,,,
25208,정규,2011-08-23,,@청주,삼성,,,L 1:3,한화,,,,,,
25209,정규,2011-08-24,,@청주,삼성,,,L 4:5,한화,,,,,,
25210,정규,2011-08-25,,@청주,삼성,,,W 9:3,한화,,,,,,
25211,정규,2011-09-06,,대구,삼성,,,L 0:6,한화,,,,,,
25212,정규,2011-09-07,,대구,삼성,,,W 4:1,한화,,,,,,
25213,정규,2012-04-20,,@청주,삼성,,,W 9:4,한화,,,,,,
25214,정규,2012-04-22,,@청주,삼성,,,W 8:4,한화,,,,,,
25215,정규,2012-05-04,,대구,삼성,,,L 1:7,한화,,,,,,
25216,정규,2012-05-05,,대구,삼성,,,W 5:0,한화,,,,,,
25217,정규,2012-05-06,,대구,삼성,,,L 3:7,한화,,,,,,
25218,정규,2012-05-29,,@대전,삼성,,,W 10:2,한화,,,,,,
25219,정규,2012-05-30,,@대전,삼성,,,W 3:0,한화,,,,,,
25220,정규,2012-05-31,,@대전,삼성,,,W 3:2,한화,,,,,,
25221,정규,2012-06-12,,대구,삼성,,,W 9:3,한화,,,,,,
25222,정규,2012-06-13,,대구,삼성,,,W 7:1,한화,,,,,,
25223,정규,2012-06-14,,대구,삼성,,,W 12:1,한화,,,,,,
25224,정규,2012-07-18,,@대전,삼성,,,W 11:1,한화,,,,,,
25225,정규,2012-07-19,,@대전,삼성,,,W 6:5,한화,,,,,,
25226,정규,2012-08-14,,포항,삼성,,,W 6:3,한화,,,,,,
25227,정규,2012-08-15,,포항,삼성,,,L 1:2,한화,,,,,,
25228,정규,2012-09-11,,@대전,삼성,,,L 2:11,한화,,,,,,
25229,정규,2012-09-12,,@대전,삼성,,,L 2:3,한화,,,,,,
25230,정규,2012-09-18,,포항,삼성,,,W 3:2,한화,,,,,,
25231,정규,2012-09-19,,@대전,삼성,,,L 6:8,한화,,,,,,
25232,정규,2013-04-09,,대구,삼성,,,W 8:2,한화,,,,,,
25233,정규,2013-04-10,,대구,삼성,,,W 4:0,한화,,,,,,
25234,정규,2013-04-11,,대구,삼성,,,W 9:3,한화,,,,,,
25235,정규,2013-05-24,,@대전,삼성,,,W 8:1,한화,,,,,,
25236,정규,2013-05-25,,@대전,삼성,,,W 6:1,한화,,,,,,
25237,정규,2013-05-26,,@대전,삼성,,,L 1:3,한화,,,,,,
25238,정규,2013-06-25,,@대전,삼성,,,우천,한화,,,,,,
25239,정규,2013-06-26,,@대전,삼성,,,L 2:5,한화,,,,,,
25240,정규,2013-06-27,,@대전,삼성,,,우천,한화,,,,,,
25241,정규,2013-07-12,,대구,삼성,,,W 7:2,한화,,,,,,
25242,정규,2013-07-13,,대구,삼성,,,W 6:2,한화,,,,,,
25243,정규,2013-07-14,,대구,삼성,,,우천,한화,,,,,,
25244,정규,2013-08-08,,대구,삼성,,,W 10:3,한화,,,,,,
25245,정규,2013-08-09,,대구,삼성,,,L 2:14,한화,,,,,,
25246,정규,2013-09-14,,@대전,삼성,,,L 3:4,한화,,,,,,
25247,정규,2013-09-15,,@대전,삼성,,,W 9:2,한화,,,,,,
25248,정규,2013-09-23,,대구,삼성,,,W 4:1,한화,,,,,,
25249,정규,2013-09-30,,@대전,삼성,,,W 9:2,한화,,,,,,
25250,정규,2013-10-01,,@대전,삼성,,,W 8:2,한화,,,,,,
25251,정규,2014-04-01,,@대전,삼성,장원삼,L,W 6:5,한화,유창식,L,심창민,송창식,안지만,"10,074"
25252,정규,2014-04-02,,@대전,삼성,배영수,R,L 5:10,한화,앨버스,L,앨버스,배영수,,"6,246"
25253,정규,2014-04-03,,@대전,삼성,,,우천,한화,,,,,,
25254,정규,2014-05-13,,대구,삼성,윤성환,R,W 7:1,한화,안영명,R,윤성환,안영명,,
25255,정규,2014-05-14,,대구,삼성,밴덴헐크,R,W 10:3,한화,송창현,L,밴덴헐크,송창현,,
25256,정규,2014-05-15,,대구,삼성,배영수,R,D 3:3,한화,이태양,R,,,,
25257,정규,2014-06-06,,@대전,삼성,마틴,R,L 3:6,한화,유창식,L,안영명,마틴,윤규진,"13,000"
25258,정규,2014-06-07,,@대전,삼성,장원삼,L,W 7:4,한화,이태양,R,장원삼,이태양,,
25259,정규,2014-06-08,,@대전,삼성,윤성환,R,W 7:2,한화,송창현,L,윤성환,송창현,,
25260,정규,2014-06-27,,포항,삼성,백정현,L,L 4:6,한화,이태양,R,이태양,백정현,박정진,
25261,정규,2014-06-28,,포항,삼성,윤성환,R,W 15:4,한화,앨버스,L,윤성환,앨버스,,
25262,정규,2014-06-29,,포항,삼성,밴덴헐크,R,W 9:2,한화,조영우,R,밴덴헐크,조영우,,
25263,정규,2014-08-05,,@청주,삼성,밴덴헐크,R,W 14:1,한화,이태양,R,밴덴헐크,이태양,,"7,614"
25264,정규,2014-08-06,,@청주,삼성,장원삼,L,L 2:4,한화,앨버스,L,윤규진,권혁,,
25265,정규,2014-09-04,,대구,삼성,윤성환,R,W 4:0,한화,앨버스,L,윤성환,앨버스,,
25266,정규,2014-09-05,,대구,삼성,밴덴헐크,R,W 8:0,한화,타투스코,R,밴덴헐크,타투스코,,
25267,정규,2014-10-13,,@대전,삼성,장원삼,L,W 22:1,한화,이태양,R,장원삼,이태양,김기태,
25268,정규,2015-04-14,,@대전,삼성,윤성환,R,L 3:5,한화,유먼,L,유먼,윤성환,박정진,"3,375"
25269,정규,2015-04-15,,@대전,삼성,클로이드,R,W 8:3,한화,유창식,L,클로이드,박정진,,"6,991"
25270,정규,2015-04-16,,@대전,삼성,,,우천,한화,,,,,,
25271,정규,2015-05-12,,대구,삼성,클로이드,R,L 4:5,한화,안영명,R,권혁,심창민,,"8,031"
25272,정규,2015-05-13,,대구,삼성,피가로,R,W 3:0,한화,유먼,L,피가로,유먼,임창용,"9,107"
25273,정규,2015-05-14,,대구,삼성,장원삼,L,L 7:9,한화,안영명,R,김기현,장원삼,권혁,"9,634"
25274,정규,2015-06-09,,대구,삼성,윤성환,R,L 2:6,한화,탈보트,R,탈보트,윤성환,,"5,110"
25275,정규,2015-06-10,,대구,삼성,차우찬,L,L 2:7,한화,안영명,R,안영명,차우찬,,"5,126"
25276,정규,2015-06-11,,대구,삼성,클로이드,R,L 2:5,한화,유먼,L,유먼,클로이드,윤규진,"4,867"
25277,정규,2015-07-24,,@대전,삼성,클로이드,R,W 8:3,한화,배영수,R,클로이드,배영수,,"8,539"
25278,정규,2015-07-25,,@대전,삼성,장원삼,L,L 1:2,한화,김민우,R,권혁,장원삼,윤규진,"13,000"
25279,정규,2015-07-26,,@대전,삼성,윤성환,R,W 8:2,한화,탈보트,R,윤성환,탈보트,,"11,585"
25280,정규,2015-08-15,,포항,삼성,차우찬,L,W 5:4,한화,김민우,R,심창민,권혁,임창용,"12,000"
25281,정규,2015-08-16,,포항,삼성,피가로,R,W 6:5,한화,로저스,R,심창민,권혁,임창용,"10,406"
25282,정규,2015-08-25,,@대전,삼성,,,우천,한화,,,,,,
25283,정규,2015-08-26,,@대전,삼성,장원삼,L,L 9:10,한화,안영명,R,권혁,박근홍,,"7,298"
25284,정규,2015-09-29,,@대전,삼성,차우찬,L,L 6:7,한화,김용주,L,김용주,차우찬,송은범,"10,956"
25285,정규,2015-09-30,,@대전,삼성,클로이드,R,L 6:18,한화,로저스,R,로저스,클로이드,,"12,302"
25286,정규,2016-04-29,,@대전한밭,삼성,장원삼,,L 5:10,한화,심수창,,윤규진,안지만,,"8,297"
25287,정규,2016-04-30,,@대전한밭,삼성,윤성환,,W 6:3,한화,이태양,,윤성환,이태양,안지만,"13,000"
25288,정규,2016-05-01,,@대전한밭,삼성,웹스터,,L 8:9,한화,마에스트리,,정우람,박근홍,,"13,000"
25289,정규,2016-05-17,,포항,삼성,장원삼,,W 5:4,한화,이태양,,심창민,박정진,,"7,037"
25290,정규,2016-05-18,,포항,삼성,윤성환,,W 13:2,한화,김용주,,윤성환,김용주,,"6,789"
25291,정규,2016-05-19,,포항,삼성,웹스터,,L 6:9,한화,로저스,,로저스,웹스터,정우람,"7,596"
25292,정규,2016-06-03,,라이온즈파크,삼성,장원삼,,L 3:4,한화,이태양,,심수창,심창민,,"15,885"
25293,정규,2016-06-04,,라이온즈파크,삼성,윤성환,,L 7:8,한화,로저스,,송창식,장필준,심수창,"21,729"
25294,정규,2016-06-05,,라이온즈파크,삼성,웹스터,,L 5:6,한화,송은범,,정우람,심창민,,"24,000"
25295,정규,2016-07-08,,@대전한밭,삼성,김기태,,L 3:6,한화,카스티요,,송창식,김동호,정우람,"11,716"
25296,정규,2016-07-09,,@대전한밭,삼성,정인욱,,D 4:4,한화,이태양,,,,,"13,000"
25297,정규,2016-07-10,,@대전한밭,삼성,윤성환,,L 6:10,한화,윤규진,,윤규진,윤성환,,"11,602"
25298,정규,2016-08-09,,@대전한밭,삼성,윤성환,,L 6:9,한화,이태양,,이태양,윤성환,정우람,"9,014"
25299,정규,2016-08-10,,@대전한밭,삼성,차우찬,,W 16:7,한화,심수창,,차우찬,심수창,,"9,568"
25300,정규,2016-09-13,,라이온즈파크,삼성,플란데,,L 6:7,한화,이태양,,윤규진,권오준,,"11,670"
25301,정규,2016-09-14,,라이온즈파크,삼성,정인욱,,W 9:6,한화,이재우,,김대우,서캠프,심창민,"13,306"
25302,준플레이오프,2007-10-09,,@대전,삼성,,,L 0:5,한화,,,,,,
25303,준플레이오프,2007-10-10,,대구,삼성,,,W 6:0,한화,,,,,,
25304,준플레이오프,2007-10-12,,@대전,삼성,,,L 3:5,한화,,,,,,
25305,한국시리즈,2006-10-21,,대구,삼성,,,W 4:0,한화,,,,,,
25306,한국시리즈,2006-10-23,,대구,삼성,,,L 2:6,한화,,,,,,
25307,한국시리즈,2006-10-25,,@대전,삼성,,,W 4:3,한화,,,,,,
25308,한국시리즈,2006-10-26,,@대전,삼성,,,W 4:2,한화,,,,,,
25309,한국시리즈,2006-10-28,,잠실,삼성,,,D 1:1,한화,,,,,,
25310,한국시리즈,2006-10-29,,@잠실,삼성,,,W 3:2,한화,,,,,,
25311,시즌,날짜,시간,구장,팀,팀 선발,T,결과,상대팀,상대선발,T,승리투수,패전투수,세이브,관중
25312,한국,1986-10-19,,@광주,삼성,,,L 3:4,해태,,,,,,
25313,한국,1986-10-20,,@광주,삼성,,,W 2:1,해태,,,,,,
25314,한국,1986-10-22,,대구,삼성,,,L 5:6,해태,,,,,,
25315,한국,1986-10-23,,대구,삼성,,,L 4:7,해태,,,,,,
25316,한국,1986-10-25,,@잠실,삼성,,,L 2:5,해태,,,,,,
25317,한국,1987-10-21,,대구,삼성,,,L 3:5,해태,,,,,,
25318,한국,1987-10-22,,대구,삼성,,,L 1:2,해태,,,,,,
25319,한국,1987-10-24,,@광주,삼성,,,L 2:4,해태,,,,,,
25320,한국,1987-10-25,,@광주,삼성,,,L 2:9,해태,,,,,,
25321,플옵,1990-10-13,,@광주,삼성,,,W 4:1,해태,,,,,,
25322,플옵,1990-10-14,,@광주,삼성,,,W 8:7,해태,,,,,,
25323,플옵,1990-10-16,,대구,삼성,,,W 5:2,해태,,,,,,
25324,한국,1993-10-18,,@광주,삼성,,,L 1:5,해태,,,,,,
25325,한국,1993-10-19,,@광주,삼성,,,W 6:0,해태,,,,,,
25326,한국,1993-10-21,,대구,삼성,,,D 2:2,해태,,,,,,
25327,한국,1993-10-22,,대구,삼성,,,W 8:2,해태,,,,,,
25328,한국,1993-10-24,,@잠실,삼성,,,L 2:4,해태,,,,,,
25329,한국,1993-10-25,,잠실,삼성,,,L 2:4,해태,,,,,,
25330,한국,1993-10-26,,@잠실,삼성,,,L 1:4,해태,,,,,,
25331,정규/전기,1982-04-05,,@광주,삼성,,,W 5:1,해태,,,,,,
25332,정규/전기,1982-04-24,,대구,삼성,,,W 2:1,해태,,,,,,
25333,정규/전기,1982-04-25,,대구,삼성,,,W 3:1,해태,,,,,,
25334,정규/전기,1982-05-15,,@광주,삼성,,,L 2:3,해태,,,,,,
25335,정규/전기,1982-05-16,,@광주,삼성,,,W 7:4,해태,,,,,,
25336,정규/전기,1982-05-19,,대구,삼성,,,W 2:0,해태,,,,,,
25337,정규/전기,1982-06-02,,@광주,삼성,,,L 4:6,해태,,,,,,
25338,정규/전기,1982-06-19,,대구,삼성,,,W 17:1,해태,,,,,,
25339,정규/후기,1982-07-14,,대구,삼성,,,W 6:2,해태,,,,,,
25340,정규/후기,1982-07-15,,대구,삼성,,,W 8:6,해태,,,,,,
25341,정규/후기,1982-08-01,,대구,삼성,,,W 8:0,해태,,,,,,
25342,정규/후기,1982-08-07,,@잠실,삼성,,,W 6:0,해태,,,,,,
25343,정규/후기,1982-08-08,,@잠실,삼성,,,W 10:1,해태,,,,,,
25344,정규/후기,1982-09-01,,@광주,삼성,,,W 11:5,해태,,,,,,
25345,정규/후기,1982-09-13,,대구,삼성,,,W 3:0,해태,,,,,,
25346,정규/후기,1982-09-22,,@전주,삼성,,,L 0:2,해태,,,,,,
25347,정규/전기,1983-04-03,,@광주,삼성,,,D 5:5,해태,,,,,,
25348,정규/전기,1983-04-05,,@광주,삼성,,,L 1:4,해태,,,,,,
25349,정규/전기,1983-05-18,,대구,삼성,,,L 5:6,해태,,,,,,
25350,정규/전기,1983-05-19,,대구,삼성,,,W 2:1,해태,,,,,,
25351,정규/전기,1983-05-21,,@광주,삼성,,,W 6:4,해태,,,,,,
25352,정규/전기,1983-05-22,,@광주,삼성,,,L 4:9,해태,,,,,,
25353,정규/전기,1983-06-17,,@광주,삼성,,,L 4:7,해태,,,,,,
25354,정규/전기,1983-06-19,,대구,삼성,,,L 11:18,해태,,,,,,
25355,정규/전기,1983-06-25,,대구,삼성,,,W 6:2,해태,,,,,,
25356,정규/전기,1983-06-26,,대구,삼성,,,L 5:8,해태,,,,,,
25357,정규/후기,1983-07-15,,대구,삼성,,,W 13:1,해태,,,,,,
25358,정규/후기,1983-07-26,,@광주,삼성,,,L 2:3,해태,,,,,,
25359,정규/후기,1983-07-27,,@광주,삼성,,,L 0:2,해태,,,,,,
25360,정규/후기,1983-08-06,,대구,삼성,,,L 2:3,해태,,,,,,
25361,정규/후기,1983-08-07,,대구,삼성,,,L 2:3,해태,,,,,,
25362,정규/후기,1983-08-30,,@광주,삼성,,,W 3:2,해태,,,,,,
25363,정규/후기,1983-08-31,,@광주,삼성,,,W 5:2,해태,,,,,,
25364,정규/후기,1983-09-01,,@전주,삼성,,,L 2:5,해태,,,,,,
25365,정규/후기,1983-09-28,,대구,삼성,,,W 4:0,해태,,,,,,
25366,정규/후기,1983-09-29,,대구,삼성,,,W 6:2,해태,,,,,,
25367,정규/전기,1984-04-17,,@광주,삼성,,,L 2:3,해태,,,,,,
25368,정규/전기,1984-04-20,,@광주,삼성,,,L 5:6,해태,,,,,,
25369,정규/전기,1984-05-08,,대구,삼성,,,W 4:3,해태,,,,,,
25370,정규/전기,1984-05-09,,대구,삼성,,,L 5:8,해태,,,,,,
25371,정규/전기,1984-05-10,,대구,삼성,,,W 9:1,해태,,,,,,
25372,정규/전기,1984-05-19,,@광주,삼성,,,W 3:2,해태,,,,,,
25373,정규/전기,1984-05-20,,@광주,삼성,,,L 4:11,해태,,,,,,
25374,정규/전기,1984-06-09,,대구,삼성,,,W 4:0,해태,,,,,,
25375,정규/전기,1984-06-10,,대구,삼성,,,W 10:3,해태,,,,,,
25376,정규/전기,1984-06-17,,@제주,삼성,,,L 2:3,해태,,,,,,
25377,정규/후기,1984-07-14,,대구,삼성,,,L 1:3,해태,,,,,,
25378,정규/후기,1984-07-15,,대구,삼성,,,W 7:3,해태,,,,,,
25379,정규/후기,1984-08-04,,@광주,삼성,,,W 6:3,해태,,,,,,
25380,정규/후기,1984-08-05,,@광주,삼성,,,L 0:4,해태,,,,,,
25381,정규/후기,1984-08-14,,@광주,삼성,,,W 3:2,해태,,,,,,
25382,정규/후기,1984-08-16,,@광주,삼성,,,L 0:2,해태,,,,,,
25383,정규/후기,1984-08-17,,@광주,삼성,,,L 1:2,해태,,,,,,
25384,정규/후기,1984-09-04,,대구,삼성,,,W 10:6,해태,,,,,,
25385,정규/후기,1984-09-05,,대구,삼성,,,L 2:5,해태,,,,,,
25386,정규/후기,1984-09-06,,대구,삼성,,,L 4:5,해태,,,,,,
25387,정규/전기,1985-03-30,,대구,삼성,,,W 5:3,해태,,,,,,
25388,정규/전기,1985-03-31,,대구,삼성,,,L 2:13,해태,,,,,,
25389,정규/전기,1985-04-09,,@광주,삼성,,,W 6:2,해태,,,,,,
25390,정규/전기,1985-04-10,,@광주,삼성,,,L 2:3,해태,,,,,,
25391,정규/전기,1985-05-07,,대구,삼성,,,W 1:0,해태,,,,,,
25392,정규/전기,1985-05-08,,대구,삼성,,,W 9:6,해태,,,,,,
25393,정규/전기,1985-05-10,,@광주,삼성,,,W 7:2,해태,,,,,,
25394,정규/전기,1985-05-11,,@광주,삼성,,,L 1:10,해태,,,,,,
25395,정규/전기,1985-05-12,,@광주,삼성,,,W 2:1,해태,,,,,,
25396,정규/전기,1985-05-22,,대구,삼성,,,W 7:5,해태,,,,,,
25397,정규/전기,1985-05-28,,대구,삼성,,,W 11:9,해태,,,,,,
25398,정규/후기,1985-07-02,,대구,삼성,,,W 5:2,해태,,,,,,
25399,정규/후기,1985-07-04,,대구,삼성,,,L 3:7,해태,,,,,,
25400,정규/후기,1985-07-16,,@광주,삼성,,,W 5:2,해태,,,,,,
25401,정규/후기,1985-07-18,,@광주,삼성,,,L 1:5,해태,,,,,,
25402,정규/후기,1985-07-24,,@광주,삼성,,,W 5:0,해태,,,,,,
25403,정규/후기,1985-08-02,,대구,삼성,,,W 10:4,해태,,,,,,
25404,정규/후기,1985-08-03,,대구,삼성,,,L 3:6,해태,,,,,,
25405,정규/후기,1985-08-04,,대구,삼성,,,L 0:3,해태,,,,,,
25406,정규/후기,1985-09-10,,@광주,삼성,,,W 8:2,해태,,,,,,
25407,정규/후기,1985-09-14,,@광주,삼성,,,W 3:2,해태,,,,,,
25408,정규/후기,1985-09-15,,@광주,삼성,,,W 16:5,해태,,,,,,
25409,정규/전기,1986-04-03,,대구,삼성,,,L 0:8,해태,,,,,,
25410,정규/전기,1986-04-04,,대구,삼성,,,W 3:1,해태,,,,,,
25411,정규/전기,1986-04-22,,@광주,삼성,,,L 5:9,해태,,,,,,
25412,정규/전기,1986-04-23,,@광주,삼성,,,W 8:3,해태,,,,,,
25413,정규/전기,1986-05-06,,대구,삼성,,,L 2:3,해태,,,,,,
25414,정규/전기,1986-05-07,,대구,삼성,,,L 5:8,해태,,,,,,
25415,정규/전기,1986-05-24,,@광주,삼성,,,L 1:3,해태,,,,,,
25416,정규/전기,1986-05-25,,@광주,삼성,,,L 2:3,해태,,,,,,
25417,정규/전기,1986-06-12,,@광주,삼성,,,W 4:1,해태,,,,,,
25418,정규/후기,1986-07-01,,대구,삼성,,,W 7:3,해태,,,,,,
25419,정규/후기,1986-07-02,,대구,삼성,,,L 3:8,해태,,,,,,
25420,정규/후기,1986-07-19,,@광주,삼성,,,L 5:6,해태,,,,,,
25421,정규/후기,1986-07-20,,@광주,삼성,,,D 4:4,해태,,,,,,
25422,정규/후기,1986-08-02,,대구,삼성,,,L 1:5,해태,,,,,,
25423,정규/후기,1986-08-03,,대구,삼성,,,W 6:5,해태,,,,,,
25424,정규/후기,1986-08-21,,@광주,삼성,,,L 2:14,해태,,,,,,
25425,정규/후기,1986-08-22,,@광주,삼성,,,L 3:7,해태,,,,,,
25426,정규/후기,1986-09-09,,대구,삼성,,,W 6:3,해태,,,,,,
25427,정규/전기,1987-04-04,,@광주,삼성,,,L 2:3,해태,,,,,,
25428,정규/전기,1987-04-05,,@광주,삼성,,,L 3:5,해태,,,,,,
25429,정규/전기,1987-04-16,,대구,삼성,,,W 4:0,해태,,,,,,
25430,정규/전기,1987-04-17,,대구,삼성,,,W 18:14,해태,,,,,,
25431,정규/전기,1987-04-28,,@광주,삼성,,,W 3:2,해태,,,,,,
25432,정규/전기,1987-04-29,,@광주,삼성,,,L 3:7,해태,,,,,,
25433,정규/전기,1987-05-07,,대구,삼성,,,W 8:2,해태,,,,,,
25434,정규/전기,1987-05-08,,대구,삼성,,,L 2:7,해태,,,,,,
25435,정규/전기,1987-06-21,,@광주,삼성,,,W 11:4,해태,,,,,,
25436,정규/후기,1987-08-23,,@광주,삼성,,,W 6:1,해태,,,,,,
25437,정규/후기,1987-09-03,,대구,삼성,,,W 3:2,해태,,,,,,
25438,정규/후기,1987-09-04,,대구,삼성,,,L 4:9,해태,,,,,,
25439,정규/후기,1987-09-11,,@광주,삼성,,,L 1:4,해태,,,,,,
25440,정규/후기,1987-09-11,,@광주,삼성,,,W 14:4,해태,,,,,,
25441,정규/후기,1987-09-18,,대구,삼성,,,L 2:5,해태,,,,,,
25442,정규/후기,1987-09-22,,대구,삼성,,,W 2:0,해태,,,,,,
25443,정규/후기,1987-09-23,,대구,삼성,,,L 3:4,해태,,,,,,
25444,정규/후기,1987-10-05,,@광주,삼성,,,L 1:3,해태,,,,,,
25445,정규/전기,1988-04-02,,@광주,삼성,,,L 3:10,해태,,,,,,
25446,정규/전기,1988-04-03,,@광주,삼성,,,W 7:5,해태,,,,,,
25447,정규/전기,1988-04-13,,대구,삼성,,,W 4:3,해태,,,,,,
25448,정규/전기,1988-05-08,,대구,삼성,,,L 1:4,해태,,,,,,
25449,정규/전기,1988-05-08,,대구,삼성,,,L 4:6,해태,,,,,,
25450,정규/전기,1988-05-09,,대구,삼성,,,L 3:9,해태,,,,,,
25451,정규/전기,1988-05-24,,@광주,삼성,,,L 2:9,해태,,,,,,
25452,정규/전기,1988-05-25,,@광주,삼성,,,W 5:1,해태,,,,,,
25453,정규/전기,1988-06-14,,@전주,삼성,,,L 4:7,해태,,,,,,
25454,정규/후기,1988-06-25,,대구,삼성,,,W 7:5,해태,,,,,,
25455,정규/후기,1988-06-26,,대구,삼성,,,L 3:5,해태,,,,,,
25456,정규/후기,1988-07-19,,대구,삼성,,,W 5:2,해태,,,,,,
25457,정규/후기,1988-08-26,,@전주,삼성,,,L 0:4,해태,,,,,,
25458,정규/후기,1988-08-26,,@전주,삼성,,,W 5:0,해태,,,,,,
25459,정규/후기,1988-09-04,,대구,삼성,,,L 1:11,해태,,,,,,
25460,정규/후기,1988-09-04,,대구,삼성,,,W 5:4,해태,,,,,,
25461,정규/후기,1988-09-06,,@전주,삼성,,,L 7:9,해태,,,,,,
25462,정규/후기,1988-09-06,,@전주,삼성,,,L 3:13,해태,,,,,,
25463,정규,1989-04-13,,@광주,삼성,,,L 4:13,해태,,,,,,
25464,정규,1989-04-20,,대구,삼성,,,L 7:20,해태,,,,,,
25465,정규,1989-04-21,,대구,삼성,,,W 6:2,해태,,,,,,
25466,정규,1989-05-07,,@광주,삼성,,,W 6:5,해태,,,,,,
25467,정규,1989-05-08,,@광주,삼성,,,L 4:8,해태,,,,,,
25468,정규,1989-05-26,,대구,삼성,,,L 0:2,해태,,,,,,
25469,정규,1989-07-04,,@광주,삼성,,,L 1:4,해태,,,,,,
25470,정규,1989-07-05,,@광주,삼성,,,L 2:5,해태,,,,,,
25471,정규,1989-07-06,,@광주,삼성,,,L 0:10,해태,,,,,,
25472,정규,1989-08-01,,대구,삼성,,,W 6:5,해태,,,,,,
25473,정규,1989-08-02,,대구,삼성,,,W 8:4,해태,,,,,,
25474,정규,1989-08-03,,대구,삼성,,,L 4:6,해태,,,,,,
25475,정규,1989-08-15,,@광주,삼성,,,L 1:2,해태,,,,,,
25476,정규,1989-08-16,,@전주,삼성,,,L 3:4,해태,,,,,,
25477,정규,1989-08-17,,@전주,삼성,,,W 11:7,해태,,,,,,
25478,정규,1989-08-25,,대구,삼성,,,L 4:5,해태,,,,,,
25479,정규,1989-08-26,,대구,삼성,,,W 2:1,해태,,,,,,
