,index,Season,Date,Time,Stadium,Team1,Team1_Pitcher,T,Result,Team2,Team2_Pitcher,T2,Win_Pit,Lose_Pit,Save,Audience,GameResult,Year,Month,Day,Game_idx,dummy_win,dummy_lose,dummy_draw
16252,19315,정규,2011-06-11,,사직,롯데,,,L 3:9,한화,,,,,,,L,2011,06,11,56,0,1,0
16253,19316,정규,2011-06-12,,사직,롯데,,,W 17:2,한화,,,,,,,W,2011,06,12,57,1,0,0
16254,17140,정규,2011-06-14,,@문학,롯데,,,L 5:8,SK,,,,,,,L,2011,06,14,58,0,1,0
16255,17141,정규,2011-06-15,,@문학,롯데,,,L 1:4,SK,,,,,,,L,2011,06,15,59,0,1,0
16256,17142,정규,2011-06-16,,@문학,롯데,,,W 7:2,SK,,,,,,,W,2011,06,16,60,1,0,0
16257,17279,정규,2011-06-17,,@목동,롯데,,,L 1:8,넥센,,,,,,,L,2011,06,17,61,0,1,0
16258,17280,정규,2011-06-18,,@목동,롯데,,,L 3:7,넥센,,,,,,,L,2011,06,18,62,0,1,0
16259,17281,정규,2011-06-19,,@목동,롯데,,,W 10:4,넥센,,,,,,,W,2011,06,19,63,1,0,0
16260,17614,정규,2011-06-21,,사직,롯데,,,L 3:6,두산,,,,,,,L,2011,06,21,64,0,1,0
16261,17615,정규,2011-06-23,,사직,롯데,,,L 5:9,두산,,,,,,,L,2011,06,23,65,0,1,0
16262,15743,정규,2011-06-28,,사직,롯데,,,L 2:7,KIA,,,,,,,L,2011,06,28,66,0,1,0
16263,15744,정규,2011-06-29,,사직,롯데,,,L 2:7,KIA,,,,,,,L,2011,06,29,67,0,1,0
16264,15745,정규,2011-06-30,,사직,롯데,,,W 4:0,KIA,,,,,,,W,2011,06,30,68,1,0,0
16265,18520,정규,2011-07-01,,@대구,롯데,,,L 4:5,삼성,,,,,,,L,2011,07,01,69,0,1,0
16266,18521,정규,2011-07-02,,@대구,롯데,,,W 8:4,삼성,,,,,,,W,2011,07,02,70,1,0,0
16267,17616,정규,2011-07-05,,@잠실,롯데,,,W 6:2,두산,,,,,,,W,2011,07,05,71,1,0,0
16268,17617,정규,2011-07-06,,@잠실,롯데,,,W 4:1,두산,,,,,,,W,2011,07,06,72,1,0,0
16269,17143,정규,2011-07-08,,@문학,롯데,,,L 2:10,SK,,,,,,,L,2011,07,08,73,0,1,0
16270,17144,정규,2011-07-09,,@문학,롯데,,,L 1:2,SK,,,,,,,L,2011,07,09,74,0,1,0
16271,19317,정규,2011-07-12,,사직,롯데,,,W 11:3,한화,,,,,,,W,2011,07,12,75,1,0,0
16272,19318,정규,2011-07-14,,사직,롯데,,,W 4:3,한화,,,,,,,W,2011,07,14,76,1,0,0
16273,16285,정규,2011-07-15,,사직,롯데,,,W 10:6,LG,,,,,,,W,2011,07,15,77,1,0,0
16274,16286,정규,2011-07-16,,사직,롯데,,,W 5:4,LG,,,,,,,W,2011,07,16,78,1,0,0
16275,16287,정규,2011-07-17,,사직,롯데,,,L 0:4,LG,,,,,,,L,2011,07,17,79,0,1,0
16276,17618,정규,2011-07-19,,@잠실,롯데,,,W 5:3,두산,,,,,,,W,2011,07,19,80,1,0,0
16277,17619,정규,2011-07-20,,@잠실,롯데,,,W 13:5,두산,,,,,,,W,2011,07,20,81,1,0,0
16278,17620,정규,2011-07-21,,@잠실,롯데,,,L 4:6,두산,,,,,,,L,2011,07,21,82,0,1,0
16279,17145,정규,2011-07-26,,사직,롯데,,,L 2:11,SK,,,,,,,L,2011,07,26,83,0,1,0
16280,17146,정규,2011-07-28,,사직,롯데,,,W 6:4,SK,,,,,,,W,2011,07,28,84,1,0,0
16281,17621,정규,2011-07-29,,사직,롯데,,,W 4:1,두산,,,,,,,W,2011,07,29,85,1,0,0
16282,17622,정규,2011-07-30,,사직,롯데,,,W 8:6,두산,,,,,,,W,2011,07,30,86,1,0,0
16283,17623,정규,2011-07-31,,사직,롯데,,,W 8:7,두산,,,,,,,W,2011,07,31,87,1,0,0
16284,19319,정규,2011-08-02,,@대전,롯데,,,W 9:3,한화,,,,,,,W,2011,08,02,88,1,0,0
16285,19320,정규,2011-08-04,,@대전,롯데,,,W 9:1,한화,,,,,,,W,2011,08,04,89,1,0,0
16286,18522,정규,2011-08-05,,사직,롯데,,,L 0:2,삼성,,,,,,,L,2011,08,05,90,0,1,0
16287,18523,정규,2011-08-06,,사직,롯데,,,W 11:4,삼성,,,,,,,W,2011,08,06,91,1,0,0
16288,18524,정규,2011-08-07,,사직,롯데,,,L 1:3,삼성,,,,,,,L,2011,08,07,92,0,1,0
16289,17282,정규,2011-08-09,,사직,롯데,,,L 1:3,넥센,,,,,,,L,2011,08,09,93,0,1,0
16290,17283,정규,2011-08-10,,사직,롯데,,,W 4:3,넥센,,,,,,,W,2011,08,10,94,1,0,0
16291,17284,정규,2011-08-11,,사직,롯데,,,W 5:3,넥센,,,,,,,W,2011,08,11,95,1,0,0
16292,16288,정규,2011-08-13,,@잠실,롯데,,,L 4:6,LG,,,,,,,L,2011,08,13,96,0,1,0
16293,16289,정규,2011-08-14,,@잠실,롯데,,,W 4:1,LG,,,,,,,W,2011,08,14,97,1,0,0
16294,15746,정규,2011-08-16,,@광주,롯데,,,W 7:2,KIA,,,,,,,W,2011,08,16,98,1,0,0
16295,15747,정규,2011-08-17,,@광주,롯데,,,W 9:3,KIA,,,,,,,W,2011,08,17,99,1,0,0
16296,15748,정규,2011-08-18,,@광주,롯데,,,W 4:1,KIA,,,,,,,W,2011,08,18,100,1,0,0
16297,17147,정규,2011-08-20,,사직,롯데,,,L 2:5,SK,,,,,,,L,2011,08,20,101,0,1,0
16298,17148,정규,2011-08-21,,사직,롯데,,,W 9:1,SK,,,,,,,W,2011,08,21,102,1,0,0
16299,15749,정규,2011-08-23,,사직,롯데,,,W 13:9,KIA,,,,,,,W,2011,08,23,103,1,0,0
16300,15750,정규,2011-08-24,,사직,롯데,,,W 12:4,KIA,,,,,,,W,2011,08,24,104,1,0,0
16301,15751,정규,2011-08-25,,사직,롯데,,,W 6:0,KIA,,,,,,,W,2011,08,25,105,1,0,0
16302,17285,정규,2011-08-26,,@목동,롯데,,,W 2:1,넥센,,,,,,,W,2011,08,26,106,1,0,0
16303,17286,정규,2011-08-27,,@목동,롯데,,,L 2:6,넥센,,,,,,,L,2011,08,27,107,0,1,0
16304,17287,정규,2011-08-28,,@목동,롯데,,,W 6:3,넥센,,,,,,,W,2011,08,28,108,1,0,0
16305,18525,정규,2011-08-30,,사직,롯데,,,L 3:13,삼성,,,,,,,L,2011,08,30,109,0,1,0
16306,18526,정규,2011-08-31,,사직,롯데,,,W 8:2,삼성,,,,,,,W,2011,08,31,110,1,0,0
16307,15752,정규,2011-09-01,,사직,롯데,,,W 2:1,KIA,,,,,,,W,2011,09,01,111,1,0,0
16308,16290,정규,2011-09-02,,@잠실,롯데,,,W 6:2,LG,,,,,,,W,2011,09,02,112,1,0,0
16309,16291,정규,2011-09-03,,@잠실,롯데,,,W 7:1,LG,,,,,,,W,2011,09,03,113,1,0,0
16310,16292,정규,2011-09-04,,@잠실,롯데,,,L 1:3,LG,,,,,,,L,2011,09,04,114,0,1,0
16311,17149,정규,2011-09-08,,@문학,롯데,,,D 2:2,SK,,,,,,,D,2011,09,08,115,0,0,1
16312,17150,정규,2011-09-09,,@문학,롯데,,,L 9:10,SK,,,,,,,L,2011,09,09,116,0,1,0
16313,17288,정규,2011-09-10,,사직,롯데,,,W 7:6,넥센,,,,,,,W,2011,09,10,117,1,0,0
16314,17289,정규,2011-09-11,,사직,롯데,,,D 2:2,넥센,,,,,,,D,2011,09,11,118,0,0,1
16315,18527,정규,2011-09-13,,@대구,롯데,,,W 5:0,삼성,,,,,,,W,2011,09,13,119,1,0,0
16316,18528,정규,2011-09-14,,@대구,롯데,,,L 5:8,삼성,,,,,,,L,2011,09,14,120,0,1,0
16317,19321,정규,2011-09-15,,@청주,롯데,,,W 12:7,한화,,,,,,,W,2011,09,15,121,1,0,0
16318,19322,정규,2011-09-16,,@청주,롯데,,,L 10:12,한화,,,,,,,L,2011,09,16,122,0,1,0
16319,17624,정규,2011-09-17,,@잠실,롯데,,,L 2:10,두산,,,,,,,L,2011,09,17,123,0,1,0
16320,17625,정규,2011-09-18,,@잠실,롯데,,,W 6:3,두산,,,,,,,W,2011,09,18,124,1,0,0
16321,17151,정규,2011-09-20,,사직,롯데,,,W 5:4,SK,,,,,,,W,2011,09,20,125,1,0,0
16322,17152,정규,2011-09-21,,사직,롯데,,,L 2:6,SK,,,,,,,L,2011,09,21,126,0,1,0
16323,17153,정규,2011-09-22,,사직,롯데,,,W 12:2,SK,,,,,,,W,2011,09,22,127,1,0,0
16324,19323,정규,2011-09-24,,@대전,롯데,,,W 6:1,한화,,,,,,,W,2011,09,24,128,1,0,0
16325,19324,정규,2011-09-25,,@대전,롯데,,,L 3:4,한화,,,,,,,L,2011,09,25,129,0,1,0
16326,17626,정규,2011-09-30,,사직,롯데,,,W 6:3,두산,,,,,,,W,2011,09,30,130,1,0,0
16327,19325,정규,2011-10-04,,사직,롯데,,,W 20:2,한화,,,,,,,W,2011,10,04,131,1,0,0
16328,19326,정규,2011-10-05,,사직,롯데,,,W 6:3,한화,,,,,,,W,2011,10,05,132,1,0,0
16329,19327,정규,2011-10-06,,사직,롯데,,,W 5:3,한화,,,,,,,W,2011,10,06,133,1,0,0
16330,19328,정규,2012-04-07,,사직,롯데,,,W 4:1,한화,,,,,,,W,2012,04,07,1,1,0,0
16331,19329,정규,2012-04-08,,사직,롯데,,,W 10:5,한화,,,,,,,W,2012,04,08,2,1,0,0
16332,16293,정규,2012-04-11,,@잠실,롯데,,,W 8:3,LG,,,,,,,W,2012,04,11,3,1,0,0
16333,16294,정규,2012-04-12,,@잠실,롯데,,,L 0:4,LG,,,,,,,L,2012,04,12,4,0,1,0
16334,17627,정규,2012-04-13,,사직,롯데,,,L 1:6,두산,,,,,,,L,2012,04,13,5,0,1,0
16335,17628,정규,2012-04-14,,사직,롯데,,,D 3:3,두산,,,,,,,D,2012,04,14,6,0,0,1
16336,17629,정규,2012-04-15,,사직,롯데,,,W 5:0,두산,,,,,,,W,2012,04,15,7,1,0,0
16337,17154,정규,2012-04-17,,사직,롯데,,,W 3:2,SK,,,,,,,W,2012,04,17,8,1,0,0
16338,17155,정규,2012-04-18,,사직,롯데,,,L 2:8,SK,,,,,,,L,2012,04,18,9,0,1,0
16339,17156,정규,2012-04-19,,사직,롯데,,,W 6:3,SK,,,,,,,W,2012,04,19,10,1,0,0
16340,15753,정규,2012-04-20,,@광주,롯데,,,W 11:7,KIA,,,,,,,W,2012,04,20,11,1,0,0
16341,18529,정규,2012-04-24,,@대구,롯데,,,W 6:2,삼성,,,,,,,W,2012,04,24,12,1,0,0
16342,18530,정규,2012-04-26,,@대구,롯데,,,L 3:6,삼성,,,,,,,L,2012,04,26,13,0,1,0
16343,16295,정규,2012-04-27,,사직,롯데,,,L 8:20,LG,,,,,,,L,2012,04,27,14,0,1,0
16344,16296,정규,2012-04-28,,사직,롯데,,,W 5:3,LG,,,,,,,W,2012,04,28,15,1,0,0
16345,16297,정규,2012-04-29,,사직,롯데,,,W 5:0,LG,,,,,,,W,2012,04,29,16,1,0,0
16346,17290,정규,2012-05-01,,@목동,롯데,,,W 11:1,넥센,,,,,,,W,2012,05,01,17,1,0,0
16347,17291,정규,2012-05-02,,@목동,롯데,,,L 4:6,넥센,,,,,,,L,2012,05,02,18,0,1,0
16348,17292,정규,2012-05-03,,@목동,롯데,,,W 4:2,넥센,,,,,,,W,2012,05,03,19,1,0,0
16349,17157,정규,2012-05-04,,@문학,롯데,,,L 3:5,SK,,,,,,,L,2012,05,04,20,0,1,0
16350,17158,정규,2012-05-05,,@문학,롯데,,,W 3:1,SK,,,,,,,W,2012,05,05,21,1,0,0
16351,17159,정규,2012-05-06,,@문학,롯데,,,L 3:5,SK,,,,,,,L,2012,05,06,22,0,1,0
16352,18531,정규,2012-05-08,,사직,롯데,,,L 1:2,삼성,,,,,,,L,2012,05,08,23,0,1,0
16353,18532,정규,2012-05-09,,사직,롯데,,,L 0:3,삼성,,,,,,,L,2012,05,09,24,0,1,0
16354,18533,정규,2012-05-10,,사직,롯데,,,D 2:2,삼성,,,,,,,D,2012,05,10,25,0,0,1
16355,19330,정규,2012-05-11,,@청주,롯데,,,L 9:15,한화,,,,,,,L,2012,05,11,26,0,1,0
16356,19331,정규,2012-05-12,,@대전,롯데,,,W 6:4,한화,,,,,,,W,2012,05,12,27,1,0,0
16357,19332,정규,2012-05-13,,@대전,롯데,,,L 1:7,한화,,,,,,,L,2012,05,13,28,0,1,0
16358,17293,정규,2012-05-15,,사직,롯데,,,L 2:9,넥센,,,,,,,L,2012,05,15,29,0,1,0
16359,17294,정규,2012-05-16,,사직,롯데,,,L 0:8,넥센,,,,,,,L,2012,05,16,30,0,1,0
16360,17295,정규,2012-05-17,,사직,롯데,,,L 1:9,넥센,,,,,,,L,2012,05,17,31,0,1,0
16361,15754,정규,2012-05-18,,사직,롯데,,,W 5:4,KIA,,,,,,,W,2012,05,18,32,1,0,0
16362,15755,정규,2012-05-19,,사직,롯데,,,W 6:1,KIA,,,,,,,W,2012,05,19,33,1,0,0
16363,15756,정규,2012-05-20,,사직,롯데,,,W 6:4,KIA,,,,,,,W,2012,05,20,34,1,0,0
16364,18534,정규,2012-05-22,,@대구,롯데,,,L 1:5,삼성,,,,,,,L,2012,05,22,35,0,1,0
16365,18535,정규,2012-05-23,,@대구,롯데,,,W 4:3,삼성,,,,,,,W,2012,05,23,36,1,0,0
16366,18536,정규,2012-05-24,,@대구,롯데,,,L 2:7,삼성,,,,,,,L,2012,05,24,37,0,1,0
16367,17630,정규,2012-05-25,,@잠실,롯데,,,W 8:4,두산,,,,,,,W,2012,05,25,38,1,0,0
16368,17631,정규,2012-05-26,,@잠실,롯데,,,W 6:1,두산,,,,,,,W,2012,05,26,39,1,0,0
